Eatery ID,Name,Address,Latitude,Longitude,Category,Price Range,Postal Code,Hygiene Rating,Outdoor Seating,Family Friendly,Self Service
8191,Toff Loft Cafe,"138 Robinson Road, #02-40 Oxley Tower",1.278646,103.8484196,"cafe, meal_takeaway, restaurant, food, point_of_interest, establishment",4,068906,C,Yes,No,No
8192,Mr. Kneady’s,"33 Erskine Road, #01-11",1.2810278,103.8452227,"meal_delivery, meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",3,069326,C,No,No,Yes
8193,MYO restobar,"138 Robinson Road Oxley Tower Lobby 1, #19-01",1.2789034,103.8484227,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",4,068907,B,Yes,Yes,No
8194,Viet’Spice - kiosks 04,"30 Trengganu Street, Kiosk FB04",1.282278,103.844223,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,Unknown,B,No,Yes,Yes
8195,Egglet & Banana King,"Trengganu Street, Opposite, Teh Tarik, F&B 11",1.2824893,103.8439086,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,058475,C,Yes,Yes,No
8196,Chinatown Food Stall (Alls Good),"Trengganu Street, F&B 11, Singapore",1.2824893,103.8439086,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,058475,A,No,No,Yes
8197,Chico Loco (Amoy Street),102 Amoy Street,1.2816502,103.8473518,"restaurant, meal_delivery, meal_takeaway, bar, food, point_of_interest, establishment",2,069922,B,Yes,Yes,Yes
8198,Dome Bakery - Fudgy Brownies & Bakes,"227 South Bridge Road, #01-01",1.282808,103.8457006,"bakery, meal_takeaway, restaurant, store, food, point_of_interest, establishment",3,058776,C,Yes,No,No
8199,Tandoori Flame @ Boon Tat,"5 Boon Tat Street, #01-01, Singapore",1.2817273,103.8477854,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,069613,A,Yes,Yes,No
8200,Rookie Pancake @Chinatown 便衣煎饼,"1 Park Road, #01-K99D",1.284095,103.8425309,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,059108,A,No,No,Yes
8201,JUEWEI 绝味 @ People's Park Complex,"1 Jervois Road, #01-29 People's Park Complex, Singapore",1.284095,103.8425309,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,059108,C,Yes,No,Yes
8202,Wen Jia Bao 温家饱,"Park Road, #01-62 People's Park Complex",1.284095,103.8425309,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,059108,B,No,No,No
8203,Folks Collective,"22 Cross Street, #01-50/51/52/53 Exchange",1.2842941,103.8469047,"meal_delivery, meal_takeaway, bar, restaurant, food, point_of_interest, establishment",2,048904,A,Yes,Yes,No
8204,Si Wei Mao Cai,33 Mosque Street,1.2836513,103.8452597,"meal_delivery, meal_takeaway, restaurant, store, food, point_of_interest, establishment",2,059511,C,Yes,Yes,Yes
8205,包天下 (BAOTIANXIA),1 Park Road,1.2845746,103.8428968,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,059108,A,No,Yes,Yes
8206,Tiong Bahru Pau,"32 New Market Road, #01-1038 People’s Park Food Centre, Singapore",1.2847673,103.8425049,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,059108,B,No,No,Yes
8207,Mango Gui Ling Gao,"28 Upper Cross Street, Singapore",1.284053,103.8451657,"meal_takeaway, restaurant, food, point_of_interest, establishment",4,058337,B,Yes,No,Yes
8208,People's Park Street Food,"32 New Market Road, Singapore",1.284787,103.8426925,"meal_takeaway, restaurant, food, point_of_interest, establishment",4,050032,B,Yes,Yes,No
8209,Ko Shokudō,"18 Cross Street, Cross Street Exchange, Singapore B1-110",1.2834706,103.8468928,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,048423,B,Yes,No,No
8210,Super Loco Customs House,"70 Collyer Quay, #01-04 Customs House",1.2824428,103.8536865,"meal_takeaway, meal_delivery, bar, restaurant, food, point_of_interest, establishment",2,049323,B,Yes,Yes,Yes
8211,旺爐 City Hot Pot @ One Raffles Place With Home Delivery,"1 Raffles Place, #04 - 26/27/28",1.2844024,103.8509818,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",2,048616,B,Yes,No,Yes
8212,Kinara Boat Quay,55 Boat Quay,1.2872706,103.8493265,"meal_takeaway, restaurant, food, point_of_interest, establishment",4,049844,A,No,No,Yes
8213,OPG Ocean Playground Pte Ltd,"8A Marina Boulevard, B2-40A Marina Bay Link Mall",1.2799976,103.853521,"meal_takeaway, restaurant, food, point_of_interest, establishment",4,018981,B,Yes,Yes,Yes
8214,Aroi Mak,"6 Marina Boulevard, #01-16 The Sail at Marina Bay",1.2807316,103.8529637,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,018987,C,No,No,Yes
8215,Roast and Roll,"8A Marina Boulevard, Mall, B2 - 70 Marina Bay Link",1.2799526,103.855061,"restaurant, meal_takeaway, food, point_of_interest, establishment",1,018982,B,No,Yes,No
8216,Saigon Rolls,"8A Marina Blvd, #B2, 8A Marina Boulevard, #01, Singapore",1.2808208,103.8537822,"meal_takeaway, restaurant, point_of_interest, food, establishment",1,048580,C,No,Yes,No
8217,XYCD @Marina Bay [小菜一碟],"2 Marina Boulevard, #B1-08B",1.2811675,103.8529046,"meal_takeaway, restaurant, point_of_interest, food, establishment",1,018987,B,Yes,Yes,No
8218,Green Chili,"9 Raffles Place, #B1 - 17 Republic Plaza",1.2829529,103.8511883,"meal_takeaway, restaurant, point_of_interest, food, establishment",4,048619,A,Yes,No,Yes
8219,Hong Lim Curry Puff 芳林咖喱角,"9 Raffles Place, B1-09 Republic Plaza, Singapore",1.2830702,103.8510755,"meal_takeaway, restaurant, point_of_interest, food, establishment",2,048617,C,Yes,Yes,No
8220,Ramen Shiba,"20 Cecil Street, #01-07 Plus Building",1.2831081,103.8504724,"meal_takeaway, restaurant, point_of_interest, food, establishment",4,049705,A,No,No,No
8221,RÖSTii,"135 Amoy Street, #01-02",1.2831035,103.8483358,"meal_takeaway, restaurant, point_of_interest, food, establishment",4,049962,A,Yes,Yes,No
8222,Stuff'd,"Republic Plaza, Raffles Place, #B1-11 9",1.2832744,103.8508826,"meal_takeaway, restaurant, point_of_interest, food, establishment",1,048619,C,No,No,No
8223,The Wired Monkey SG (The Hole),5 Amoy Street,1.283236,103.84859,"cafe, meal_takeaway, restaurant, point_of_interest, food, establishment",1,049948,C,Yes,No,Yes
8224,Guzman y Gomez - Ocean Financial Centre,"10 Collyer Quay, B1-06 Ocean Financial Centre",1.283188,103.852014,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment",2,049315,C,Yes,No,Yes
8225,Jun Omakase,"3 Church Street, #01-01 Samsung Hub",1.2833895,103.8498207,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment",4,Unknown,C,Yes,No,No
8226,Salt,"30 Raffles Place, B1-16",1.2839877,103.8520284,"restaurant, meal_takeaway, point_of_interest, food, establishment",2,048622,C,Yes,No,Yes
8227,Pasta e Formaggio(P&F) @ CIMB Plaza,"16 Collyer Quay, #01-13 Centre",1.2842345,103.8524453,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment",4,049318,B,Yes,Yes,Yes
8228,Old Chang Kee,"30 Raffles Place, B1-33, Singapore",1.2841169,103.8521428,"meal_takeaway, restaurant, point_of_interest, food, establishment",1,048622,B,Yes,No,No
8229,Char Express,"30 Raffles Place, B1-27 CIMB Plaza",1.2841089,103.852015,"meal_takeaway, restaurant, point_of_interest, food, establishment",1,048622,B,Yes,Yes,No
8230,GYOZA-SAN CIMB Plaza,"30 Raffles Place, #B1-29",1.2841089,103.852015,"meal_takeaway, restaurant, point_of_interest, food, store, establishment",3,048622,C,Yes,No,Yes
8231,Tip Top Curry Puff @ 1 Raffles Place,"1 Raffles Place, B1-26",1.2840625,103.8511891,"restaurant, meal_takeaway, point_of_interest, food, establishment",1,Unknown,C,No,No,Yes
8232,umisushi One Raffles Place,"1 Raffles Place, #B1 - 24 / 25",1.2841195,103.8511906,"meal_takeaway, restaurant, point_of_interest, food, establishment",4,048617,A,No,No,Yes
8233,Chalong - Charcoal Grilled Meat,"1 Raffles Place, One, Raffles Place, B1-18",1.2841726,103.8510765,"meal_takeaway, restaurant, point_of_interest, food, establishment",4,048616,B,Yes,Yes,Yes
8234,Old Tea Hut (One Raffles Place),"1 Raffles Place, B1-15",1.2844929,103.8510652,"meal_takeaway, restaurant, point_of_interest, food, store, establishment",2,048616,A,Yes,Yes,Yes
8235,Childhood Snacks,Kent Ridge Crescent,1.2937655,103.7848079,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,118177,C,Yes,No,No
8236,KFC Anchorpoint,"370 Alexandra Road, #01-15/16, Singapore",1.2884103,103.8046684,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,159959,B,No,No,Yes
8237,Kebabs Faktory (Ayer Rajah),"73A Ayer Rajah Crescent, #01-34 JTC LaunchPad",1.2974486,103.7874069,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,139954,A,Yes,No,Yes
8238,JTCC Tea Cakes Coffee,"#01-401 Jalan Rumah Tinggi, VIEW, Postal 150037, Block 37",1.2892555,103.8089028,"meal_takeaway, restaurant, point_of_interest, food, establishment",2,150037,B,No,Yes,No
8239,Ban Mian & Fish Soup,57 Dawson Road,1.2927082,103.8110301,"meal_takeaway, restaurant, point_of_interest, food, establishment",2,142057,A,No,Yes,Yes
8240,Ananas Cafe Redhill MRT,"920 Tiong Bahru Road, #01-04 Redhill MRT 920, Singapore",1.2894444,103.8170357,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,158792,C,No,No,Yes
8241,Spizza Havelock,"Block 22 Havelock Road, #01-677",1.2886495,103.8292658,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",4,160022,A,Yes,Yes,No
8242,Wooshi Havelock,"735 Havelock Road, Singapore",1.2893813,103.8275554,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,169654,A,No,Yes,Yes
8243,Guzman y Gomez - Great World,"1 Kim Seng Promenade Great World, #B1-K119, K135",1.293187,103.831959,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",2,237994,B,Yes,No,Yes
8244,Super Loco Robertson Quay,"60 Robertson Quay, #01-13 The Quayside",1.2899607,103.8393066,"meal_delivery, meal_takeaway, bar, restaurant, point_of_interest, food, establishment",2,238252,B,No,Yes,No
8245,Charcoal Grill & Bar by Kurry Korner,417 River Valley Road,1.2952497,103.8296918,"meal_takeaway, bar, restaurant, point_of_interest, food, establishment",2,248316,C,Yes,Yes,Yes
8246,Bella Pizza,30 Robertson Quay #01-14 Riverside View,1.291109,103.8411025,"meal_takeaway, meal_delivery, store, restaurant, food, point_of_interest, establishment",2,238251,C,No,No,Yes
8247,Shunjuu Izakaya,"30 Robertson Quay, #01-15 Riverside View, Singapore",1.2911119,103.8410136,"meal_takeaway, bar, restaurant, food, point_of_interest, establishment",1,238251,C,No,No,Yes
8248,Sona's Grill @ Robertson Quay,"8 Rodyk street, Robertson Quay, #01-01/02",1.2900196,103.8373289,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,238216,C,No,Yes,Yes
8249,JUEWEI 绝味 @ Great World City,"1 Kim Seng Promenade, B1-K113 Great World",1.2936417,103.8319293,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,237994,A,No,No,Yes
8250,G meal,"New Market Road, #01-1090",1.2853098,103.8429724,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,Unknown,A,No,Yes,No
8251,Nasi Lemak #01-1096 椰漿飯,"32 New Market Rd, #01-1096, People's Park Food Centre, Singapore",1.2854359,103.8430339,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,058358,A,Yes,No,No
8252,Le Bistrot du Sommelier,53 Armenian Street,1.2946317,103.8493965,"bar, meal_takeaway, restaurant, food, point_of_interest, store, establishment",3,179940,B,No,No,Yes
8253,Lee Wee & Brothers,"252 North Bridge Road, #B1-57",1.2945977,103.853062,"restaurant, meal_takeaway, food, point_of_interest, establishment",3,179103,C,Yes,No,Yes
8254,Marché Suntec City,"3 Temasek Boulevard #01-612 to 614, Tower 3 Suntec City",1.2946206,103.8602591,"restaurant, meal_takeaway, food, point_of_interest, establishment",2,038988,B,No,Yes,Yes
8255,#thebackyardbakersHQ,21 China Street,1.2835563,103.8478106,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,049563,A,No,No,Yes
8256,Saporita,"Makansutra Glutton Bay, 8 Raffles Avenue, #01-15L",1.2893815,103.8569405,"meal_delivery, meal_takeaway, grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",3,039802,A,No,No,Yes
8257,Straits Chinese Nonya Restaurant 土生坊正宗娘惹餐馆 (1953),"8 Raffles Avenue, #02-21 Esplanade Mall",1.289821,103.8562328,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",2,039802,C,Yes,No,No
8258,Wild Child Pizzette,50 Circular Road,1.2859409,103.8496031,"meal_delivery, bar, meal_takeaway, restaurant, food, point_of_interest, establishment",4,049405,B,No,No,Yes
8259,Nozomi Millenia Walk,"9 Raffles Boulevard, #01-40 Millenia Walk",1.2920715,103.859851,"meal_takeaway, restaurant, food, point_of_interest, establishment",4,039596,C,Yes,No,No
8260,Drunk Skunk Bar and Bistro,"1 Raffles Link, South Lobby, #01-02/02B @ Marina Square",1.2919116,103.8557291,"bar, night_club, meal_takeaway, restaurant, food, point_of_interest, establishment",2,039393,A,Yes,No,Yes
8261,MONALISA,30 Circular Road,1.2869211,103.8491841,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,049386,A,No,No,No
8262,Smart City Kitchens @ Clementi,"25 Pandan Crescent, Basement, Singapore 128477",1.3072727,103.7573384,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",4,128477,A,No,No,Yes
8263,Canadian 2 For 1 Pizza,"1 Fusionopolis Place, #01-32 Galaxis",1.3000676,103.788139,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,138522,B,Yes,No,Yes
8264,Curry Nations,"21 Biopolis Road, #01-05, Nucleos",1.3018094,103.7925732,"restaurant, meal_takeaway, food, point_of_interest, establishment",2,Unknown,A,Yes,Yes,No
8265,Raj Restaurant,"20 Biopolis Way, #01-03 Centros, Block",1.3037145,103.7917693,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,138668,B,No,No,No
8266,Fernando's Pizza @ Margaret Drive,"38 Margaret Drive, #01 09, Singapore",1.2978076,103.8042448,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, store, establishment",1,141038,A,Yes,Yes,No
8267,Guzman y Gomez - Star Vista,"1 Vista Exchange Green, #01-32 The Star Vista",1.306423,103.7885026,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",2,138639,B,Yes,Yes,No
8268,"Pano Kato Mediterranean Grill, Pizza & Deli","163 Tanglin Road, #02-142/144 Tanglin Mall",1.305035,103.823845,"restaurant, meal_takeaway, food, point_of_interest, establishment",4,247933,C,No,Yes,Yes
8269,One-Ninety Restaurant,"190 Orchard Boulevard, Lobby Level",1.3052848,103.8287235,"restaurant, bar, meal_takeaway, food, point_of_interest, establishment",3,248646,C,No,No,Yes
8270,Domino's Pizza,73 Killiney Road,1.2987517,103.839382,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",2,239527,B,No,Yes,No
8271,Marché 313@somerset,"313 Orchard Road, #01-40 Level 1 Discovery Walk",1.3009665,103.8384727,"restaurant, meal_takeaway, food, point_of_interest, establishment",2,239693,B,No,Yes,No
8272,Imperial Treasure Super Peking Duck,"290 Orchard Road, #05 - 42 / 45",1.3034034,103.835489,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",3,238859,C,No,Yes,No
8273,Chippy,"14 Scotts Road, #01-16C Far East Plaza, Singapore",1.3072263,103.8336584,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,228214,A,No,Yes,Yes
8274,Old Chang Kee,"2 Orchard Turn, B4-36 ION Orchard",1.3040767,103.8319372,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,238801,C,Yes,No,No
8275,Canadian 2 For 1 Pizza,"111 Somerset Road, #01-K11 TripleOne Somerset",1.3001685,103.8372952,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,238164,C,Yes,Yes,Yes
8276,87 Just Thai Killiney,57 Killiney Road,1.2989971,103.8396336,"restaurant, meal_takeaway, food, point_of_interest, establishment",2,239520,A,No,Yes,Yes
8277,KIMUKATSU,"391A Orchard Road, B2 Food Hall Takashimaya",1.3021879,103.8352264,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",1,238873,C,No,Yes,Yes
8278,Modanyaki,"391 Orchard Road, Singapore",1.3024237,103.8350322,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,238872,C,Yes,Yes,Yes
8279,秦汤QinTang-正宗台湾小吃及养生鸡汤Taiwan soup新加坡旗舰店,"Cineleisure B1-01 & B1-01A, Grange Road, 8号",1.3016866,103.8365735,"meal_takeaway, store, restaurant, food, point_of_interest, establishment",3,239695,C,Yes,Yes,No
8280,Stuff'd,"391 Orchard Road, B2-07-4-2",1.3026716,103.8343967,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,Unknown,B,Yes,No,Yes
8281,Popeyes Orchard Exchange,"437 Orchard Road, Exchange, B1-19 Orchard",1.3033191,103.8322954,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,238878,B,No,Yes,Yes
8282,Ryugetsu,"391 Orchard Road, Singapore",1.3025116,103.8351205,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,238874,B,Yes,No,Yes
8283,SNACK BOX 零食工坊 @ 313 Somerset,"313 Orchard Road, #01-37",1.3007565,103.8383203,"meal_takeaway, restaurant, food, point_of_interest, establishment",3,238895,A,Yes,No,No
8284,Snack Attack (313 Somerset),313 Orchard Road,1.3009665,103.8384727,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,239693,B,No,Yes,Yes
8285,Wokker by A-Roy Thai Restaurant,"313 Orchard Road, b3, Singapore",1.3009665,103.8384727,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,239693,C,No,Yes,No
8286,Dulcet & Studio,"391 Orchard Road, #B2-33 / 33A",1.3032044,103.8343773,"meal_takeaway, store, restaurant, food, point_of_interest, establishment",4,238872,C,No,Yes,No
8287,JINJJA Chicken Diner @ Bugis Plus,"201 Victoria Street, #01-11 Bugis+",1.2997713,103.8541088,"meal_takeaway, restaurant, point_of_interest, food, establishment",2,569036,B,No,No,No
8288,Wow Tako,"200 Victoria Street, #B1-K13 Bugis Junction, Singapore",1.2992348,103.8553444,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,188021,A,Yes,Yes,Yes
8289,KFC,"68 Orchard Road, #B1-21/22, Plaza Singapura, Singapore",1.300598,103.8449403,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,238839,A,No,No,No
8290,Chunky Lobsters,"2 Havelock Road, B1-29",1.2871749,103.8451817,"meal_takeaway, restaurant, food, point_of_interest, establishment",2,059763,A,Yes,No,Yes
8291,Black And Gold Coffee Stop,"2 Havelock Road #B1-27, HAVELOCK, 2",1.2871749,103.8451817,"bakery, meal_takeaway, store, restaurant, food, point_of_interest, establishment",2,059763,A,Yes,Yes,Yes
8292,HOT BUNS,"3C River Valley Road, #01-02/03 The Cannery",1.2906488,103.8459179,"meal_takeaway, liquor_store, store, bar, restaurant, food, point_of_interest, establishment",4,179022,C,Yes,No,No
8293,Gabbar Bistro & Bar @ Clarke Quay,"3E River Valley Road, Clarke Quay, #01-05/06",1.290232,103.8466056,"restaurant, meal_delivery, meal_takeaway, bar, food, point_of_interest, establishment",2,179024,B,Yes,Yes,Yes
